geo_id_ct,muni_nei,fips,total_pop,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 17 years,18 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Black,Indigenous/Native American,Asian,Native Hawaiian/Pacific Islander,White,Two or More Races,households,Family Households,Nonfamily Households,Households with Children,Households with No Children,over_25_dem,Less than High School,High School Degree or Equivalent,Some College,Bachelor's Degree,Master's Degree,Doctoral/Professional Degree,civ_lf_denom,Employed,Unemployed,hhincome,Owner-Occupied Housing Units,Renter-Occupied Housing Units,workers_16up_denom,Public Transportation,Bicycle,Walking,No Vehicle,One Vehicle,Two or More Vehicles
1005,Stanton Heights (Pittsburgh),42003100500,1845,43.58,56.42,5.04,1.57,5.91,2.38,6.94,12.63,13.22,10.68,19.67,14.47,6.34,1.14,66.18,0,2.93,0,29.76,0.76,877,51.88,48.12,17.45,82.55,1442,6.73,17.61,33.63,23.79,13.73,4.5,1021,95.49,4.51,53317,71.49,28.51,956,16,0.73,5.96,24.29,34.78,40.93
1011,Upper Lawrenceville (Pittsburgh),42003101100,2573,47.88,52.12,3.23,2.29,4.51,4.74,9.25,33.46,16.52,7.35,10.69,4.47,1.83,1.67,15.93,0,1.28,0,80.37,2.41,1232,34.17,65.83,13.72,86.28,1955,8.24,27.72,16.62,32.58,10.49,4.35,1754,96.69,3.31,54457,52.27,47.73,1675,10.63,0.78,5.97,15.26,43.18,41.55
1014,Morningside (Pittsburgh),42003101400,3083,44.28,55.72,4.35,4.44,5.97,3.31,5.22,19.36,15.02,14.11,10.64,10.8,5.32,1.46,8.34,0.52,1.91,0,87.87,1.36,1483,56.84,43.16,22.72,77.28,2365,6.3,20.17,21.69,27.78,18.52,5.54,1709,94.85,5.15,63792,66.08,33.92,1564,14,2.3,2.3,17.46,41.2,41.34
1016,Garfield (Pittsburgh),42003101600,1043,38.35,61.65,9.49,11.89,8.15,5.75,6.42,21.19,9.49,6.33,11.12,5.27,4.03,0.86,82.07,0,0,0,12.85,2.21,399,69.92,30.08,43.11,56.89,608,6.74,45.07,23.85,15.13,9.21,0,429,91.61,8.39,29375,33.08,66.92,379,28.5,7.65,0,31.58,44.36,24.07
1017,Garfield (Pittsburgh),42003101700,1327,48.61,51.39,6.33,5.2,6.71,0.53,5.8,20.95,15.52,8.21,14.24,9.5,3.77,3.24,60.74,1.28,3.32,0,30.97,1.88,646,35.29,64.71,14.86,85.14,1001,7.39,32.77,32.37,17.38,6.19,3.9,811,93.34,6.66,37406,53.56,46.44,706,18.56,11.76,11.33,21.67,54.49,23.84
1018,Stanton Heights (Pittsburgh),42003101800,2621,48.65,51.35,5.04,2.29,3.32,3.43,8.05,15.95,11.41,13.96,15.15,14.57,5.88,0.95,20.83,0,0.53,0,74.4,3.43,1212,55.53,44.47,17.82,82.18,2041,5.59,24.79,19.26,29.01,13.77,7.59,1658,93.67,6.33,65776,83.75,16.25,1470,11.84,1.16,3.95,7.84,46.95,45.22
103,Bluff (Pittsburgh),42003010300,6652,57.28,42.72,1.34,0.5,0,0.84,59.38,18.51,8.18,5.38,3.76,1.19,0.66,0.27,29.28,0.42,3.44,0,61.46,5.08,322,44.41,55.59,29.5,70.5,2524,15.85,38.35,33.04,7.69,3.05,2.02,1882,89.48,10.52,23603,17.39,82.61,1507,10.55,0.6,45.39,22.67,58.39,18.94
1102,Highland Park (Pittsburgh),42003110200,3973,54.42,45.58,5.34,2.34,3.88,2.11,10.29,24.11,12.33,11.93,11.98,10.02,3.57,2.09,21.39,0.28,4.23,0,68.99,4.61,1979,41.59,58.41,15.41,84.59,3021,0.1,12.91,19.56,28.17,25.46,13.81,2486,97.95,2.05,66648,42.75,57.25,2342,20.41,5.08,1.28,11.57,46.69,41.74
1106,Highland Park (Pittsburgh),42003110600,2390,43.1,56.9,5.02,5.27,4.94,0.96,6.61,18.12,16.11,11.84,13.56,11.67,3.81,2.09,12.89,0,3.26,0,81.26,1.3,1113,53.82,46.18,23.27,76.73,1845,2.6,12.74,13.82,23.31,27.32,20.21,1354,98.38,1.62,91414,67.21,32.79,1336,14.15,2.62,3.14,12.94,30.55,56.52
1113,East Liberty (Pittsburgh),42003111300,3013,52.77,47.23,4.81,6.34,4.35,3.05,4.05,25.69,13.71,11.45,11.82,7.1,3.88,3.75,37.84,0,3.68,0,49.75,6.74,1434,43.1,56.9,21.55,78.45,2332,6.48,17.58,23.5,23.11,19.13,10.2,1734,96.71,3.29,40156,38.91,61.09,1646,18.77,3.16,8.63,30.82,41.21,27.96
1114,Garfield (Pittsburgh),42003111400,1469,47.24,52.76,4.42,0.88,7.56,3.68,9.6,28.52,9.67,13.21,8.58,7.76,5.04,1.09,55,0,2.72,0,34.38,6.94,627,43.06,56.94,17.54,82.46,1085,6.64,25.99,29.68,26.18,8.02,3.5,823,90.89,9.11,41250,42.26,57.74,748,27.81,2.81,9.89,39.87,37.64,22.49
1115,East Liberty (Pittsburgh),42003111500,2770,35.05,64.95,3.18,1.52,2.92,1.37,13.5,24.51,10.04,6.61,11.19,14.04,7.11,4.01,51.81,0,12.02,0,34.01,2.17,1874,21.08,78.92,9.98,90.02,2147,10.53,19.28,23.61,23.15,14.11,9.31,1486,96.64,3.36,27003,8.06,91.94,1436,46.66,2.3,7.1,44.4,49.15,6.45
1203,Lincoln-Lemington-Belmar (Pittsburgh),42003120300,2098,55.67,44.33,2.29,5.96,6.86,5.24,4.96,18.45,18.3,8.2,11.11,6.1,8.63,3.91,67.35,0,0,0.38,25.83,5.43,830,45.9,54.1,23.13,76.87,1567,8.36,40.33,29.61,13.15,8.23,0.32,1134,94.8,5.2,31429,54.82,45.18,1075,39.91,0,0.84,42.53,39.64,17.84
1204,Larimer (Pittsburgh),42003120400,721,57.7,42.3,7.77,13.45,5.69,7.91,4.44,2.91,17.34,13.45,9.71,10.96,4.85,1.53,76.42,0,9.57,0,2.91,11.1,325,51.08,48.92,26.15,73.85,438,22.83,39.95,31.96,5.25,0,0,310,77.74,22.26,20972,57.85,42.15,241,39.42,0,7.05,51.69,32.92,15.38
1207,Homewood West (Pittsburgh),42003120700,882,40.14,59.86,8.5,14.63,10.09,0,2.95,24.15,2.27,6.01,8.84,8.28,9.75,4.54,93.2,1.02,1.7,0,1.93,2.15,378,37.57,62.43,22.75,77.25,563,22.91,40.85,28.95,2.49,4.8,0,217,78.8,21.2,22625,36.24,63.76,171,11.7,1.17,5.85,40.21,33.07,26.72
1208,Larimer (Pittsburgh),42003120800,836,52.87,47.13,5.86,6.94,10.29,4.43,7.66,7.18,14.83,4.67,10.41,12.2,6.46,9.09,80.38,0,0,0,16.75,2.87,266,57.52,42.48,41.35,58.65,542,18.82,36.9,34.87,8.12,1.29,0,252,78.57,21.43,19085,30.45,69.55,186,40.86,0,8.6,61.65,31.95,6.4
1301,Homewood North (Pittsburgh),42003130100,1702,38.01,61.99,4.47,8.93,13.34,8.28,1.82,15.86,14.63,10.81,10.52,4.29,5.7,1.35,97.53,0,0,0,0.71,1.76,779,49.55,50.45,31.96,68.04,1075,13.12,46.33,32.93,4.56,0.74,2.33,557,81.15,18.85,17901,29.65,70.35,439,41.69,0,6.15,55.97,39.54,4.5
1302,Homewood North (Pittsburgh),42003130200,1422,48.73,51.27,9.92,5.34,9.77,0.7,6.89,14.42,10.06,8.58,17.44,8.23,3.38,5.27,90.44,0,0,0,7.59,1.97,521,69.48,30.52,37.81,62.19,958,10.02,42.17,31,14.61,2.19,0,520,82.88,17.12,28393,61.8,38.2,399,47.37,0,9.77,36.28,51.25,12.47
1303,Homewood South (Pittsburgh),42003130300,1230,38.7,61.3,2.11,9.27,7.07,3.58,8.78,7.56,6.99,7.97,16.99,17.24,6.02,6.42,92.52,0,0.49,0,4.47,1.95,694,38.47,61.53,21.33,78.67,851,14.22,29.73,43.24,8.81,1.76,2.23,318,97.48,2.52,15299,34.58,65.42,310,34.19,0,5.16,53.75,34.87,11.38
1304,Homewood South (Pittsburgh),42003130400,945,35.87,64.13,8.25,13.33,7.3,1.38,8.47,12.59,4.13,10.58,11.75,14.92,4.55,2.75,82.33,1.48,0,0,5.5,10.69,379,53.03,46.97,32.72,67.28,579,24.53,43.87,22.11,9.5,0,0,310,77.42,22.58,17276,51.19,48.81,240,35,0,10,62.27,25.07,12.66
1306,East Hills (Pittsburgh),42003130600,2969,42.1,57.9,9.87,3.03,5.32,4.75,13.67,9.94,14.35,9.7,11.62,11.65,4.68,1.41,83.6,0,0,0,13.71,2.69,1391,42.7,57.3,28.83,71.17,1881,3.67,55.24,23.92,10.26,5.42,1.49,1277,86.77,13.23,30089,36.38,63.62,1066,18.11,0,0,43.64,30.55,25.81
1401,Squirrel Hill North (Pittsburgh),42003140100,5520,51.68,48.32,2.93,1.65,2.79,2.43,60.34,4.89,4.96,4.49,5.14,5.69,3.17,1.5,5.85,0.33,22.93,0,66.96,3.75,946,67.65,32.35,29.81,70.19,1648,0,7.04,10.98,23.73,23.73,34.53,2208,93.89,6.11,133750,82.98,17.02,2042,5.93,2.45,31.05,9.94,30.66,59.41
1402,Squirrel Hill North (Pittsburgh),42003140200,2523,42.05,57.95,2.22,2.77,3.41,1.51,35.91,21.44,7.09,6.5,7.49,8.13,1.82,1.7,1.31,0.36,14.86,0,76.58,4.91,1071,33.24,66.76,11.2,88.8,1367,2.78,4.46,9.22,33.14,32.77,17.62,1379,94.92,5.08,71648,45.1,54.9,1231,14.54,2.11,21.12,16.43,47.15,36.41
1403,Squirrel Hill North (Pittsburgh),42003140300,3431,45.99,54.01,8.45,4.63,4.4,1.98,10.67,11.28,15.16,9.24,12.1,15.16,5.89,1.05,3.38,0,13.14,0,79.69,3.79,1486,57.13,42.87,23.08,76.92,2397,2.21,6.47,4.63,26.91,26.66,33.13,1982,96.47,3.53,125303,51.08,48.92,1878,18.85,1.38,5.38,16.02,39.43,44.54
1404,Point Breeze (Pittsburgh),42003140400,2319,46.53,53.47,6.6,6.9,4.96,2.85,5.22,11.99,13.5,14.1,14.32,13.97,3.45,2.16,2.46,0.26,5.35,0,86.37,5,975,68.21,31.79,28.92,71.08,1704,0.47,3.76,5.75,24.88,28.23,36.91,1357,99.12,0.88,169375,81.44,18.56,1313,12.64,7.46,6.09,2.87,38.26,58.87
1405,Point Breeze North (Pittsburgh),42003140500,1915,49.87,50.13,1.83,0.52,6.63,3.81,12.27,29.14,13.37,7.42,10.86,8.36,3.29,2.51,37.08,5.22,3.39,0,48.93,5.38,1015,40.69,59.31,17.14,82.86,1435,3.62,12.89,20.98,28.92,18.33,15.26,1225,92.24,7.76,67736,35.86,64.14,1123,17.28,1.51,1.78,12.22,49.75,38.03
1406,Point Breeze (Pittsburgh),42003140600,3152,44.07,55.93,7.87,2.73,6.88,2.89,5.01,21.16,9.93,13.2,13.36,11.64,3.65,1.68,5.71,0,1.74,0,89.69,2.19,1459,60.73,39.27,25.22,74.78,2352,1.45,4.12,10.2,29.63,28.53,26.06,2002,95.65,4.35,96964,62.99,37.01,1915,13.58,4.8,6.01,7.75,46.26,46
1408,Squirrel Hill South (Pittsburgh),42003140800,4487,51.08,48.92,5.1,8.2,3.54,3.05,12.21,18.85,12.39,8.91,10.39,9.07,5.35,2.92,2.25,0,12.55,0,80.94,2.83,1941,49.2,50.8,22.05,77.95,3046,2.46,7.39,9.19,33.09,24.95,22.91,2348,96.93,3.07,80804,52.91,47.09,2255,14.77,3.02,11.84,19.78,38.33,41.89
1410,Regent Square (Pittsburgh),42003141000,953,53.73,46.27,6.72,4.62,9.13,2.1,2.52,10.18,18.57,13.75,18.05,4.72,7.35,2.31,0.84,0,0.73,0,97.48,0.94,434,63.82,36.18,28.8,71.2,714,1.54,5.46,13.17,22.69,31.51,25.63,552,97.64,2.36,124688,84.33,15.67,521,17.27,3.84,0,2.76,43.55,53.69
1411,Swisshelm Park (Pittsburgh),42003141100,1300,52.62,47.38,3.15,7.85,4.46,3.62,4.38,9.77,15.38,11.54,19.62,12.15,5.77,2.31,4.62,0,1.38,0,93,1,603,58.37,41.63,18.41,81.59,995,2.71,24.62,21.71,20.9,20.3,9.75,752,97.34,2.66,69375,85.24,14.76,702,14.25,1.71,0.71,6.47,37.31,56.23
1413,Squirrel Hill South (Pittsburgh),42003141300,5126,46.96,53.04,5.89,3.94,2.56,1.39,17.3,23.88,9.07,8.1,8.23,7.69,4.62,7.34,1.97,0,25.77,0,69.29,2.97,2403,33.87,66.13,15.52,84.48,3533,2.86,11.77,12.74,36.99,20.63,15,2696,97.48,2.52,44750,29.17,70.83,2568,28.58,2.14,7.55,26.09,48.81,25.09
1414,Squirrel Hill South (Pittsburgh),42003141400,5143,45.27,54.73,5.74,2.12,4.12,2.41,7.84,20.65,11.94,8.83,15.07,11.34,5.23,4.72,7.51,0.27,10.71,0,79.47,1.79,2577,45.52,54.48,16.96,83.04,4000,1.85,9.83,16.5,34.35,20.58,16.9,2843,98.8,1.2,70750,48.16,51.84,2756,22.5,2.14,1.85,18.55,42.18,39.27
1516,Greenfield (Pittsburgh),42003151600,2576,51.4,48.6,5.28,3.84,5.01,2.76,6.79,24.5,15.99,7.92,14.4,7.22,4.08,2.21,3.03,0,2.72,0,89.21,5.05,1158,54.92,45.08,23.32,76.68,1966,5.39,27.62,19.33,23.65,13.84,10.17,1593,94.98,5.02,64891,62.95,37.05,1498,18.62,2.34,4.21,10.54,45.6,43.87
1517,Greenfield (Pittsburgh),42003151700,5477,49.59,50.41,3.25,6.76,3.2,2.21,8.84,29.27,11.1,13.22,7.56,9.73,3.98,0.89,9.02,0,2.19,0,82.89,4.82,2469,56.22,43.78,19.64,80.36,4149,6.1,19.26,19.02,23.93,20.73,10.96,3542,95.77,4.23,70156,56.95,43.05,3352,21.36,0.66,4.74,15.8,46.7,37.5
1608,South Side Slopes (Pittsburgh),42003160800,2570,52.88,47.12,3.54,2.84,1.79,3.77,18.75,25.68,9.14,9.26,14.75,4.75,3.62,2.1,16.46,0,1.01,0,80.47,2.06,1294,38.95,61.05,13.37,86.63,1781,5.5,34.98,18.47,24.65,9.66,6.74,1631,96.08,3.92,46844,42.19,57.81,1567,18.19,0.45,5.81,22.64,37.79,39.57
1609,South Side Flats (Pittsburgh),42003160900,3011,50.22,49.78,1.26,1.39,3.55,1,18.73,36.96,8.47,5.48,7.37,6.58,8.27,0.93,6.94,0,2.96,0,85.42,4.15,1861,21.33,78.67,5.86,94.14,2230,7.58,17.49,10.36,32.65,15.52,16.42,1913,96.76,3.24,58836,26.76,73.24,1843,10.63,2.12,10.96,23.43,47.29,29.29
1702,South Side Flats (Pittsburgh),42003170200,3725,56.59,43.41,1.58,0.38,0.3,0,31.3,37.56,5.61,6.28,7.06,7.33,1.83,0.78,6.95,0,1.77,0,88.13,2.01,2119,14.96,85.04,2.08,97.92,2475,2.42,19.39,16.65,36.44,15.07,10.02,2777,100,0,51063,42.43,57.57,2676,13.19,1.2,14.42,14.96,47.9,37.14
1706,South Side Slopes (Pittsburgh),42003170600,1718,57.16,42.84,0.81,5.12,0.81,2.04,23.69,21.54,14.03,9.43,13.91,6.69,1.22,0.7,9.02,0,1.92,0,86.09,2.97,802,35.91,64.09,7.73,92.27,1160,3.02,29.74,22.67,28.36,8.02,8.19,1242,94.52,5.48,61458,46.76,53.24,1160,13.88,0.43,3.97,18.33,44.64,37.04
1803,Allentown (Pittsburgh),42003180300,2073,41.63,58.37,3.81,7.48,7.77,4.53,6.51,21.9,9.36,6.37,22.87,6.9,1.5,1.01,28.22,0.34,1.98,0,63.77,5.69,837,58.18,41.82,26.16,73.84,1449,9.73,37.89,40.37,6.83,3.86,1.31,1021,96.57,3.43,35375,44.21,55.79,960,20.52,0,3.54,37.4,32.74,29.87
1807,Mount Washington (Pittsburgh),42003180700,1991,52.89,47.11,4.82,3.62,3.26,2.31,9.59,25.31,9.59,11.3,13.96,11.4,2.16,2.66,17.58,0,0.5,0,76.64,2.96,939,46.11,53.89,17.68,82.32,1521,8.68,32.35,27.61,21.37,6.44,3.55,1183,97.55,2.45,49792,45.47,54.53,1131,14.5,0,3.98,13.74,53.67,32.58
1903,Mount Washington (Pittsburgh),42003190300,1804,48.23,51.77,2.16,0,0,1.39,5.04,32.26,6.93,12.97,16.57,9.31,9.65,3.71,0.83,0.33,0.67,0,98.17,0,1066,34.99,65.01,6.19,93.81,1649,0.36,18.92,17.65,39.84,13.77,9.46,1327,99.17,0.83,70000,55.25,44.75,1303,12.89,0,3.68,5.25,54.41,40.34
1911,Duquesne Heights (Pittsburgh),42003191100,2438,49.22,50.78,6.03,1.6,1.15,1.72,6.64,23.91,11.65,10.46,16.78,7.26,11.36,1.44,2.42,0,3.24,0,92.9,1.44,1277,43.46,56.54,11.9,88.1,2020,6.78,25.84,23.66,24.9,10.3,8.52,1507,99.47,0.53,63715,65.23,34.77,1491,7.04,0.47,2.95,9.4,43.62,46.98
1914,Mount Washington (Pittsburgh),42003191400,2484,49.15,50.85,4.35,3.5,2.33,0.36,12.84,32.89,9.54,6.72,12.32,7.13,5.96,2.05,9.42,0.36,1.25,0,85.47,3.5,1373,29.79,70.21,12.24,87.76,1903,5.15,25.96,25.17,32.26,7.3,4.15,1811,97.52,2.48,62118,33.87,66.13,1716,18.41,0,5.3,24.33,31.68,43.99
1915,Mount Washington (Pittsburgh),42003191500,1922,53.75,46.25,5.46,4.99,0.42,0,8.32,37.62,5.52,10.77,14.78,5.62,4.16,2.34,3.59,0,1.87,0,92.3,2.24,996,28.11,71.89,8.03,91.97,1553,9.4,32.97,24.21,24.73,4.96,3.74,1177,91.5,8.5,43571,49.3,50.7,1028,13.23,0,3.89,16.27,35.24,48.49
1916,Beechview (Pittsburgh),42003191600,4180,47.42,52.58,8.25,3.85,3.73,2.75,9.95,17.3,12.61,12.37,15.29,6.72,4.4,2.78,14.02,0,3.18,0,73.06,6.65,1879,47.37,52.63,23.95,76.05,2987,12.22,27.15,30.7,21.39,7.53,1,2535,96.13,3.87,55699,66.79,33.21,2405,15.18,0,1.37,10.16,50.61,39.22
1917,Brookline (Pittsburgh),42003191700,3416,52.02,47.98,4.36,6.44,4.24,0.82,8.81,21.22,12.44,11.94,13.58,8.75,4.54,2.84,5.71,0,0.7,0,90.98,2.34,1568,53.38,46.62,18.3,81.7,2573,6.68,30.47,24.64,24.83,10.61,2.76,1918,95.41,4.59,68476,75.38,24.62,1799,11.62,0.56,1.11,8.61,43.05,48.34
1918,Brookline (Pittsburgh),42003191800,5141,48.14,51.86,5.89,4.59,5.31,4.43,6.56,18.32,11.94,12.9,13.56,9.28,4.18,3.03,4.26,1.07,4.61,0.93,87.2,1.93,2334,58.05,41.95,29.31,70.69,3764,6.08,35.6,25.29,23.67,7.33,2.02,2716,97.83,2.17,53676,73.18,26.82,2619,12.75,1.22,1.18,12.6,48.89,38.52
1919,Brookline (Pittsburgh),42003191900,2059,52.89,47.11,6.17,2.87,2.96,2.09,9.13,25.5,11.85,13.26,13.11,7.04,5,1.02,1.41,0.49,3.4,0,92.67,1.26,1004,43.73,56.27,18.73,81.27,1581,9.55,25.55,28.59,21.06,11.7,3.55,1349,99.63,0.37,61979,60.06,39.94,1316,19.83,0.68,1.82,8.57,50.5,40.94
1920,Beechview (Pittsburgh),42003192000,3575,45.93,54.07,4.73,6.24,4.48,3.92,6.1,16.92,15.55,12.34,10.49,9.34,6.94,2.97,13.65,0.25,0.81,0,80.53,4.76,1593,48.9,51.1,19.59,80.41,2665,8.44,31.56,31.93,20.68,4.58,2.82,1990,96.23,3.77,47236,64.47,35.53,1860,15.43,0,2.2,22.16,37.6,40.23
201,Golden Triangle/Civic Arena (Pittsburgh),42003020100,5490,46.39,53.61,1.73,0.55,0.86,0.53,30.71,30.67,6.67,4.48,12.3,7.01,3.37,1.13,8.6,0.42,9.6,0,78.69,2.7,2714,27.45,72.55,5.01,94.99,3603,2.78,5.83,17.62,33.31,20.57,19.9,3559,97.11,2.89,77759,18.79,81.21,3282,13.89,2.44,52.68,35.15,50.96,13.89
2022,Sheraden (Pittsburgh),42003202200,3102,51.1,48.9,7.77,13.09,9.03,3.61,2.35,16.02,12.93,12.89,10.99,5.61,3.06,2.64,35.43,0,7.51,0,50.45,6.61,1234,71.56,28.44,40.84,59.16,1990,5.03,33.92,35.68,16.13,7.24,2.01,1480,82.91,17.09,42667,62.07,37.93,1161,20.67,2.15,1.21,14.59,60.21,25.2
2023,Banksville (Pittsburgh),42003202300,3806,56.73,43.27,4.05,1.02,2.39,0,13.19,25.14,8.96,8.41,17.26,7.99,7.51,4.07,2.39,0,11.85,0,81.24,4.52,1924,43.97,56.03,13.15,86.85,3020,4.57,32.95,20.36,28.21,12.91,1,2475,98.38,1.62,65104,55.3,44.7,2370,6.58,0,0.38,7.74,47.61,44.65
203,Strip District (Pittsburgh),42003020300,1212,53.63,46.37,2.97,0.41,0,0,4.62,54.21,12.95,11.88,7.84,2.56,1.98,0.58,1.9,0,9.98,0,86.63,1.49,821,20.22,79.78,3.53,96.47,1115,0.09,4.13,8.34,41.88,28.88,16.68,1052,97.53,2.47,106313,9.14,90.86,1014,8.78,0.79,13.21,8.77,68.94,22.29
2107,Manchester (Pittsburgh),42003210700,2223,48.63,51.37,4.18,3.24,5.17,1.89,9.27,27.49,9.9,11.79,12.78,9.4,4.36,0.54,67.75,0,0.4,0,28.39,3.46,1212,37.54,62.46,12.79,87.21,1695,3.48,21.83,38.41,23.89,9.56,2.83,1369,89.99,10.01,43889,42.9,57.1,1231,15.35,4.39,16.17,29.87,45.3,24.84
2206,Central Northside (Pittsburgh),42003220600,1805,54.79,45.21,4.99,2.71,3.77,0.5,5.76,25.26,19.45,8.86,14.13,8.14,4.71,1.72,24.49,0.33,3.99,0,63.1,2.83,1013,30.7,69.3,14.22,85.78,1485,8.55,18.79,19.93,30.44,12.26,10.03,1183,95.69,4.31,57083,34.35,65.65,1110,13.15,4.41,20.09,27.34,51.23,21.42
2406,Troy Hill (Pittsburgh),42003240600,2326,48.97,51.03,5.2,1.33,2.02,0.95,8.99,31.9,12.85,8.04,14.79,6.71,5.07,2.15,4.69,0.52,2.62,0,88.18,4,1307,34.51,65.49,12.55,87.45,1896,4.01,29.96,20.15,26.05,13.66,6.17,1554,95.82,4.18,56399,47.28,52.72,1456,9.62,1.99,16.55,20.2,54.93,24.86
2412,Spring Garden (Pittsburgh),42003241200,721,51.04,48.96,0.97,1.94,9.02,0,3.47,18.31,13.73,15.81,19.56,10.26,4.16,2.77,0,0,0,0,97.92,2.08,386,44.82,55.18,13.73,86.27,610,18.85,48.2,15.41,10.66,6.89,0,358,98.04,1.96,36818,67.36,32.64,351,16.52,13.11,7.12,36.53,35.23,28.24
2503,Central Northside (Pittsburgh),42003250300,1154,53.12,46.88,8.23,6.85,3.03,0.17,5.89,26,8.06,10.66,16.98,8.06,5.46,0.61,40.21,0.09,0.35,0,58.58,0.69,572,47.55,52.45,20.98,79.02,875,6.63,24.23,20,23.43,15.09,10.63,653,97.86,2.14,52963,43.36,56.64,626,5.75,3.35,17.57,34.62,26.22,39.16
2507,California Kirkbride (Pittsburgh),42003250700,601,55.91,44.09,9.32,15.47,2.16,0.5,5.66,19.97,10.82,12.15,10.15,7.99,3.99,1.83,71.05,1.16,2.33,0,21.3,2.16,268,44.4,55.6,26.49,73.51,402,11.69,36.07,33.58,12.94,2.49,3.23,260,94.62,5.38,23889,36.19,63.81,238,26.47,2.52,13.03,48.13,35.07,16.79
2509,Fineview (Pittsburgh),42003250900,1026,48.64,51.36,6.34,4,0,1.17,18.42,15.5,18.62,10.04,14.23,7.21,3.8,0.68,53.22,0.29,0.39,0,43.57,0.88,592,42.74,57.26,17.23,82.77,719,4.17,52.02,18.92,19.89,2.5,2.5,614,86.32,13.68,25962,40.2,59.8,530,44.72,1.51,7.92,49.66,25.17,25.17
2602,Perry North (Pittsburgh),42003260200,2080,51.25,48.75,4.18,5.43,5.24,2.64,5.19,25.48,8.7,12.93,17.88,5.87,4.66,1.78,35.67,0,0,0,60.87,3.22,996,48.19,51.81,21.08,78.92,1608,6.16,31.03,32.46,19.53,7.09,3.73,1245,90.44,9.56,48750,62.95,37.05,1101,19.35,0,1.63,15.26,46.69,38.05
2607,Perry North (Pittsburgh),42003260700,1514,50.4,49.6,8.45,4.76,4.1,1.92,4.62,17.31,15.79,11.23,16.78,10.17,2.91,1.98,31.51,0,0,0,62.95,4.76,696,58.62,41.38,23.42,76.58,1153,7.29,17.69,37.81,22.98,12.58,1.65,935,93.9,6.1,61688,68.39,31.61,837,14.46,0,1.43,11.49,41.67,46.83
2609,Northview Heights (Pittsburgh),42003260900,1698,51.06,48.94,16.84,9.07,8.19,2.36,18.2,15.67,11.54,7.07,3.77,3.95,3.36,0,95.82,0,0,0,1.12,3.06,574,69.69,30.31,53.31,46.69,770,24.16,46.62,26.49,2.73,0,0,565,92.74,7.26,16250,4.36,95.64,500,64.6,0,1.8,58.01,27.53,14.46
2612,Summer Hill (Pittsburgh),42003261200,1019,47.11,52.89,6.67,6.28,6.08,3.63,6.38,17.57,5.79,24.24,5.79,7.26,7.85,2.45,3.14,0,0,0,95.29,1.57,481,47.61,52.39,23.08,76.92,723,5.67,29.74,30.57,23.51,10.51,0,608,95.07,4.93,73292,84.41,15.59,573,5.93,0,0,6.24,44.91,48.86
2614,Perry South (Pittsburgh),42003261400,2205,48.75,51.25,6.26,5.17,3.04,5.08,12.74,10.79,12.43,7.66,16.96,9.3,6.3,4.26,63.36,0,0.45,0,34.38,1.54,1082,28.47,71.53,19.87,80.13,1493,9.51,35.37,21.63,17.82,14.07,1.61,1141,96.14,3.86,35500,47.6,52.4,1046,18.93,2.2,1.05,22.74,45.66,31.61
2615,Perry South (Pittsburgh),42003261500,1744,53.67,46.33,4.64,10.26,13.88,2.92,5.22,18.81,9.4,7.97,13.82,9.29,3.21,0.57,62.44,0,0,0,33.66,2.24,769,46.81,53.19,23.15,76.85,1100,5.55,27,38.45,22.18,4.36,2.46,856,94.74,5.26,31977,44.21,55.79,811,21.58,0,1.36,29.52,34.59,35.89
2620,Spring Hill City View (Pittsburgh),42003262000,2559,47.09,52.91,9.22,1.37,4.42,1.76,3.05,20.55,10.39,7.66,24.58,9.5,3.87,3.63,22.24,0,0,0,65.81,10.2,1296,49.77,50.23,23.23,76.77,2052,8.97,42.84,36.65,6.87,3.85,0.83,1365,92.75,7.25,37833,55.56,44.44,1256,9.47,3.42,2.31,28.01,35.11,36.88
2701,Brighton Heights (Pittsburgh),42003270100,2779,44.08,55.92,5.51,6.33,8.02,6.87,6.55,16.23,12.05,15.58,12.16,7.34,3.27,0.07,23.86,0,0.94,0,71.39,3.06,1107,55.19,44.81,32.25,67.75,1854,5.61,22.82,29.13,24.54,12.89,5.01,1425,97.26,2.74,63542,74.44,25.56,1319,15.24,0,0.76,5.33,50.5,44.17
2703,Brighton Heights (Pittsburgh),42003270300,2223,48.58,51.42,7.69,1.53,9.4,4.41,8.59,8.68,15.16,13.54,13.72,10.89,5.35,1.03,40.85,0,0,0,51.91,7.24,897,44.93,55.07,23.52,76.48,1520,13.03,34.01,25,18.95,7.04,1.97,1153,96.18,3.82,50378,48.61,51.39,1042,23.99,0,2.88,21.96,44.82,33.23
2704,Marshall-Shadeland (Pittsburgh),42003270400,933,50.38,49.62,1.29,1.07,1.18,2.04,7.4,13.4,12.43,8.57,35.05,13.4,1.29,2.89,40.94,0,0,0,57.45,0.54,453,55.85,44.15,6.4,93.6,812,9.85,40.02,28.08,15.39,6.65,0,531,95.67,4.33,51205,69.76,30.24,480,18.12,2.5,0,12.8,38.85,48.34
